Time,FPS 
7221,1000
7222,1000
7223,1000
7225,500
7226,1000
7227,1000
7228,1000
7229,1000
7230,1000
7231,1000
7231,0
7232,1000
7233,1000
7234,1000
7235,1000
7236,1000
7237,1000
7238,1000
7238,0
7239,1000
7240,1000
7241,1000
7242,1000
7243,1000
7243,0
7244,1000
7245,1000
7246,1000
7247,1000
7247,0
7248,1000
7249,1000
7250,1000
7251,1000
7251,0
7252,1000
7253,1000
7254,1000
7255,1000
7256,1000
7257,1000
7258,1000
7259,1000
7260,1000
7260,0
7261,1000
7262,1000
7263,1000
7264,1000
7265,1000
7265,0
7266,1000
7267,1000
7268,1000
7269,1000
7270,1000
7271,1000
7272,1000
7273,1000
7274,1000
7275,1000
7276,1000
7277,1000
7278,1000
7278,0
7279,1000
7280,1000
7281,1000
7282,1000
7283,1000
7284,1000
7285,1000
7285,0
7286,1000
7287,1000
7288,1000
7289,1000
7290,1000
7291,1000
7292,1000
7293,1000
7294,1000
7295,1000
7296,1000
7296,0
7297,1000
7298,1000
7299,1000
7300,1000
7301,1000
7302,1000
7303,1000
7304,1000
7305,1000
7306,1000
7307,1000
7309,500
7309,0
7310,1000
7311,1000
7312,1000
7313,1000
7313,0
7314,1000
7315,1000
7316,1000
7317,1000
7318,1000
7319,1000
7319,0
7320,1000
7321,1000
7322,1000
7323,1000
7324,1000
7325,1000
7326,1000
7326,0
7327,1000
7328,1000
7329,1000
7330,1000
7331,1000
7332,1000
7333,1000
7334,1000
7335,1000
7335,0
7336,1000
7337,1000
7338,1000
7339,1000
7340,1000
7341,1000
7342,1000
7342,0
7343,1000
7344,1000
7345,1000
7346,1000
7346,0
7347,1000
7348,1000
7349,1000
7350,1000
7351,1000
7351,0
7352,1000
7353,1000
7354,1000
7355,1000
7356,1000
7357,1000
7358,1000
7359,1000
7360,1000
7361,1000
7362,1000
7362,0
7363,1000
7364,1000
7365,1000
7366,1000
7367,1000
7368,1000
7368,0
7369,1000
7370,1000
7371,1000
7372,1000
7373,1000
7374,1000
7375,1000
7375,0
7376,1000
7377,1000
7378,1000
7379,1000
7379,0
7380,1000
7381,1000
7382,1000
7383,1000
7384,1000
7384,0
7385,1000
7386,1000
7387,1000
7388,1000
7389,1000
7390,1000
7392,500
7393,1000
7394,1000
7394,0
7395,1000
7396,1000
7397,1000
7397,0
7398,1000
7399,1000
7400,1000
7401,1000
7402,1000
7402,0
7403,1000
7404,1000
7405,1000
7406,1000
7407,1000
7408,1000
7409,1000
7410,1000
7411,1000
7412,1000
7413,1000
7413,0
7414,1000
7415,1000
7416,1000
7417,1000
7418,1000
7418,0
7419,1000
7420,1000
7421,1000
7422,1000
7423,1000
7424,1000
7425,1000
7426,1000
7427,1000
7428,1000
7429,1000
7430,1000
7430,0
7431,1000
7432,1000
7433,1000
7434,1000
7435,1000
7437,500
7437,0
7438,1000
7439,1000
7440,1000
7441,1000
7442,1000
7443,1000
7444,1000
7445,1000
7445,0
7446,1000
7447,1000
7448,1000
7449,1000
7450,1000
7450,0
7451,1000
7452,1000
7453,1000
7454,1000
7454,0
7455,1000
7456,1000
7457,1000
7458,1000
7459,1000
7460,1000
7461,1000
7462,1000
7463,1000
7463,0
7464,1000
7465,1000
7466,1000
7467,1000
7468,1000
7469,1000
7469,0
7470,1000
7471,1000
7472,1000
7472,0
7474,500
7475,1000
7476,1000
7476,0
7477,1000
7478,1000
7479,1000
7480,1000
7481,1000
7481,0
7482,1000
7483,1000
7484,1000
7485,1000
7485,0
7486,1000
7487,1000
7488,1000
7488,0
7489,1000
7490,1000
7491,1000
7492,1000
7493,1000
7494,1000
7495,1000
7496,1000
7496,0
7497,1000
7498,1000
7499,1000
7501,500
7502,1000
7503,1000
7504,1000
7504,0
7505,1000
7507,500
7508,1000
7509,1000
7510,1000
7511,1000
7512,1000
7512,0
7514,500
7514,0
7515,1000
7516,1000
7517,1000
7518,1000
7518,0
7520,500
7520,0
7521,1000
7522,1000
7523,1000
7524,1000
7525,1000
7526,1000
7526,0
7527,1000
7528,1000
7529,1000
7530,1000
7531,1000
7532,1000
7533,1000
7533,0
7534,1000
7535,1000
7536,1000
7537,1000
7538,1000
7538,0
7539,1000
7540,1000
7541,1000
7542,1000
7543,1000
7544,1000
7544,0
7545,1000
7546,1000
7547,1000
7548,1000
7549,1000
7549,0
7550,1000
7551,1000
7552,1000
7553,1000
7553,0
7554,1000
7555,1000
7556,1000
7557,1000
7558,1000
7559,1000
7560,1000
7561,1000
7562,1000
7562,0
7563,1000
7564,1000
7565,1000
7565,0
7566,1000
7567,1000
7568,1000
7568,0
7569,1000
7570,1000
7571,1000
7571,0
7572,1000
7573,1000
7574,1000
7575,1000
7576,1000
7577,1000
7578,1000
7579,1000
7580,1000
7581,1000
7582,1000
7582,0
7583,1000
7584,1000
7585,1000
7586,1000
7587,1000
7588,1000
7588,0
7589,1000
7591,500
7592,1000
7593,1000
7593,0
7594,1000
7595,1000
7596,1000
7597,1000
7598,1000
7599,1000
7600,1000
7600,0
7601,1000
7602,1000
7603,1000
7604,1000
7605,1000
7605,0
7606,1000
7607,1000
7608,1000
7609,1000
7610,1000
7611,1000
7612,1000
7612,0
7613,1000
7614,1000
7615,1000
7616,1000
7617,1000
7617,0
7618,1000
7619,1000
7620,1000
7620,0
7621,1000
7622,1000
7623,1000
7624,1000
7625,1000
7626,1000
7627,1000
7627,0
7628,1000
7629,1000
7630,1000
7631,1000
7631,0
7632,1000
7633,1000
7634,1000
7635,1000
7636,1000
7637,1000
7638,1000
7638,0
7639,1000
7640,1000
7641,1000
7642,1000
7643,1000
7644,1000
7645,1000
7646,1000
7646,0
7647,1000
7648,1000
7649,1000
7650,1000
7651,1000
7652,1000
7652,0
7653,1000
7654,1000
7655,1000
7656,1000
7657,1000
7658,1000
7659,1000
7660,1000
7661,1000
7662,1000
7663,1000
7664,1000
7665,1000
7666,1000
7667,1000
7668,1000
7669,1000
7670,1000
7671,1000
7672,1000
7673,1000
7674,1000
7675,1000
7676,1000
7677,1000
7678,1000
7679,1000
7680,1000
7681,1000
7681,0
7682,1000
7683,1000
7685,500
7686,1000
7687,1000
7688,1000
7689,1000
7691,500
7692,1000
7692,0
7693,1000
7694,1000
7695,1000
7696,1000
7697,1000
7697,0
7698,1000
7699,1000
7700,1000
7701,1000
7702,1000
7703,1000
7703,0
7704,1000
7705,1000
7706,1000
7707,1000
7709,500
7710,1000
7711,1000
7712,1000
7712,0
7713,1000
7714,1000
7714,0
7715,1000
7716,1000
7717,1000
7717,0
7718,1000
7719,1000
7720,1000
7720,0
7721,1000
7722,1000
7723,1000
7724,1000
7725,1000
7725,0
7726,1000
7727,1000
7728,1000
7729,1000
7730,1000
7731,1000
7732,1000
7733,1000
7733,0
7734,1000
7735,1000
7736,1000
7737,1000
7738,1000
7739,1000
7740,1000
7741,1000
7742,1000
7743,1000
7744,1000
7745,1000
7746,1000
7747,1000
7748,1000
7749,1000
7750,1000
7751,1000
7753,500
7753,0
7754,1000
7755,1000
7756,1000
7757,1000
7758,1000
7759,1000
7760,1000
7760,0
7761,1000
7762,1000
7763,1000
7764,1000
7765,1000
7765,0
7766,1000
7767,1000
7768,1000
7769,1000
7770,1000
7771,1000
7772,1000
7773,1000
7774,1000
7775,1000
7776,1000
7777,1000
7778,1000
7779,1000
7780,1000
7781,1000
7782,1000
7783,1000
7783,0
7784,1000
7785,1000
7786,1000
7787,1000
7788,1000
7789,1000
7790,1000
7791,1000
7792,1000
7793,1000
7794,1000
7795,1000
7796,1000
7797,1000
7798,1000
7799,1000
7800,1000
7801,1000
7802,1000
7803,1000
7804,1000
7805,1000
7806,0
7807,500
7808,1000
7809,1000
7810,1000
7811,1000
7812,1000
7812,0
7813,1000
7814,1000
7815,1000
7816,1000
7817,1000
7818,1000
7819,1000
7820,1000
7821,1000
7822,1000
7823,1000
7824,1000
7825,1000
7826,1000
7827,1000
7828,1000
7829,1000
7830,1000
7831,1000
7832,1000
7833,1000
7834,1000
7835,1000
7836,1000
7837,1000
7838,1000
7839,0
7839,1000
7840,1000
7841,1000
7842,1000
7843,1000
7844,1000
7845,1000
7846,1000
7847,1000
7848,1000
7849,1000
7850,1000
7851,1000
7852,1000
7853,1000
7854,1000
7855,1000
7855,0
7856,1000
7857,1000
7859,500
7860,1000
7861,1000
7862,1000
7863,1000
7863,0
7864,1000
7865,1000
7866,1000
7867,1000
7868,1000
7869,1000
7870,1000
7871,1000
7872,1000
7873,1000
7874,1000
7875,1000
7877,500
7878,1000
7879,1000
7880,1000
7881,1000
7882,1000
7883,1000
7884,1000
7884,0
7885,1000
7886,1000
7887,1000
7888,1000
7889,1000
7890,1000
7891,1000
7892,1000
7893,1000
7894,1000
7895,1000
7896,1000
7897,1000
7898,1000
7899,1000
7900,1000
7901,1000
7903,500
7903,0
7904,1000
7905,1000
7906,1000
7907,1000
7908,1000
7909,1000
7910,1000
7911,1000
7912,1000
7913,1000
7914,1000
7914,0
7915,1000
7916,1000
7917,1000
7918,1000
7918,0
7919,1000
7920,1000
7921,1000
7922,1000
7922,0
7923,1000
7924,1000
7925,1000
7926,1000
7927,1000
7928,1000
7929,1000
7930,1000
7931,1000
7932,1000
7933,1000
7934,1000
7936,500
7937,1000
7938,1000
7939,1000
7941,500
7942,1000
7943,1000
7944,1000
7945,1000
7946,1000
7947,1000
7948,1000
7948,0
7949,1000
7950,1000
7951,1000
7952,1000
7953,1000
7953,0
7954,1000
7955,1000
7956,1000
7957,1000
7958,1000
7959,1000
7960,1000
7961,1000
7962,1000
7963,1000
7964,1000
7965,1000
7966,1000
7967,1000
7967,0
7968,1000
7969,1000
7970,1000
7971,1000
7972,1000
7973,1000
7975,500
7976,1000
7977,1000
7978,1000
7979,1000
7980,1000
7982,500
7983,1000
7984,1000
7985,1000
7986,1000
7987,1000
7988,1000
7989,1000
7990,1000
7992,500
7993,1000
7994,1000
7995,1000
7996,1000
7997,1000
7998,1000
7999,1000
8000,1000
8001,1000
8002,1000
8003,1000
8004,1000
8005,1000
8006,1000
8007,1000
8008,1000
8010,500
8011,1000
8011,0
8012,1000
8013,1000
8014,1000
8015,1000
8016,1000
8018,500
8019,1000
8020,1000
8021,1000
8022,1000
8023,1000
8024,1000
8025,1000
8027,500
8028,1000
8029,1000
8030,1000
8031,1000
8032,1000
8032,0
8033,1000
8034,1000
8035,1000
8036,1000
8037,1000
8038,1000
8039,1000
8040,1000
8041,1000
8042,1000
8043,1000
8044,1000
8045,1000
8046,1000
8046,0
8047,1000
8048,1000
8049,1000
8050,1000
8051,1000
8052,1000
8053,1000
8054,1000
8056,500
8057,1000
8058,1000
8059,1000
8060,1000
8061,1000
8062,1000
8063,1000
8064,1000
8065,1000
8066,1000
8067,1000
8068,1000
8069,1000
8070,1000
8070,0
8071,1000
8072,1000
8073,1000
8075,500
8076,1000
8077,1000
8078,1000
8079,1000
8080,1000
8080,0
8081,1000
8082,1000
8083,1000
8084,1000
8085,1000
8086,1000
8087,1000
8088,1000
8089,1000
8090,1000
8091,1000
8092,1000
8093,1000
8095,500
8095,0
8096,1000
8097,1000
8098,1000
8099,1000
8100,1000
8101,1000
8102,1000
8103,1000
8104,1000
8105,1000
8106,1000
8107,1000
8108,1000
8109,1000
8110,1000
8111,1000
8112,1000
8113,1000
8114,1000
8115,1000
8116,1000
8117,1000
8118,1000
8119,1000
8120,1000
8121,1000
8122,1000
8123,1000
8123,0
8124,1000
8125,1000
8126,1000
8127,1000
8128,1000
8129,1000
8129,0
8130,1000
8131,1000
8132,1000
8133,1000
8134,1000
8135,1000
8135,0
8136,1000
8137,1000
8138,1000
8139,1000
8140,1000
8141,1000
8142,1000
8143,1000
8144,1000
8144,0
8145,1000
8146,1000
8147,1000
8148,1000
8149,1000
8150,1000
8151,1000
8152,1000
8153,1000
8153,0
8154,1000
8155,1000
8156,1000
8157,1000
8158,1000
8159,1000
8160,1000
8161,1000
8162,1000
8162,0
8163,1000
8164,1000
8165,1000
8165,0
8166,1000
8167,1000
8168,1000
8169,1000
8170,1000
8170,0
8171,1000
8172,1000
8173,1000
8174,1000
8175,1000
8176,1000
8177,1000
8177,0
8178,1000
8179,1000
8180,1000
8181,1000
8182,1000
8183,1000
8184,1000
8185,1000
8186,1000
8187,1000
8189,500
8190,1000
8191,1000
8193,500
8194,1000
8195,1000
8196,1000
8197,1000
8198,1000
8199,1000
8200,1000
8200,0
8201,1000
8202,1000
8203,1000
8204,1000
8204,0
8205,1000
8206,1000
8207,1000
8208,1000
8209,1000
8210,1000
8211,1000
8212,1000
8213,1000
8214,1000
8215,1000
8216,1000
8216,0
8217,1000
8218,1000
8219,1000
8220,1000
8221,1000
8222,1000
8223,1000
8224,1000
8225,1000
8226,1000
8227,1000
8228,1000
8229,1000
8229,0
8230,1000
8231,1000
8232,1000
8233,1000
8234,1000
8235,1000
8235,0
8236,1000
8237,1000
8238,1000
8239,1000
8240,1000
8241,1000
8242,1000
8243,1000
8244,1000
8244,0
8245,1000
8246,1000
8247,1000
8248,1000
8249,1000
8250,1000
8250,0
8251,1000
8252,1000
8253,1000
8254,1000
8255,1000
8256,1000
8258,500
8259,1000
8260,1000
8261,1000
8262,1000
8263,1000
8263,0
8264,1000
8265,1000
8266,1000
8267,1000
8268,1000
8269,1000
8270,1000
8271,1000
8272,1000
8273,1000
8274,1000
8275,1000
8276,1000
8277,1000
8278,1000
8279,1000
8280,1000
8281,1000
8282,1000
8283,1000
8284,1000
8285,1000
8286,1000
8287,1000
8288,1000
8289,1000
8290,1000
8291,1000
8292,1000
8293,1000
8294,1000
8295,1000
8296,1000
8297,1000
8298,1000
8299,1000
8300,1000
8301,1000
8302,1000
8302,0
8303,1000
8304,1000
8305,1000
8306,1000
8307,1000
8308,1000
8310,500
8311,1000
8312,1000
8312,0
8313,1000
8314,1000
8315,1000
8316,1000
8316,0
8317,1000
8318,1000
8319,1000
8320,1000
8320,0
8321,1000
8322,1000
8323,1000
8324,1000
8325,1000
8326,1000
8327,1000
8328,1000
8329,1000
8330,1000
8330,0
8331,1000
8332,1000
8333,1000
8334,1000
8335,1000
8336,1000
8337,1000
8338,1000
8339,1000
8340,1000
8341,1000
8342,1000
8343,1000
8344,1000
8345,1000
8346,1000
8347,1000
8348,1000
8350,500
8350,0
8351,1000
8353,500
8354,1000
8355,1000
8355,0
8356,1000
8357,1000
8358,1000
8359,1000
8360,1000
8361,1000
8362,1000
8363,1000
8364,1000
8365,1000
8366,1000
8367,1000
8368,1000
8369,1000
8370,1000
8371,1000
8371,0
8372,1000
8373,1000
8374,1000
8375,1000
8376,1000
8377,1000
8378,1000
8379,1000
8380,1000
8381,1000
8382,1000
8383,1000
8384,1000
8385,1000
8386,1000
8387,1000
8388,1000
8388,0
8389,1000
8390,1000
8391,1000
8393,500
8394,1000
8395,1000
8396,1000
8397,1000
8398,1000
8399,1000
8400,1000
8401,1000
8402,1000
8403,1000
8404,1000
8405,1000
8406,1000
8408,500
8409,1000
8410,1000
8411,1000
8412,1000
8413,1000
8414,1000
8415,1000
8416,1000
8417,1000
8418,1000
8419,1000
8420,1000
8421,1000
8422,1000
8423,1000
8424,1000
8426,500
8427,1000
8428,1000
8429,1000
8430,1000
8431,1000
8432,1000
8433,1000
8434,1000
8435,1000
8436,1000
8438,500
8439,1000
8440,1000
8441,1000
8442,1000
8443,1000
8444,1000
8444,0
8445,1000
8446,1000
8447,1000
8448,1000
8449,1000
8449,0
8450,1000
8451,1000
8452,1000
8453,1000
8455,500
8456,1000
8457,1000
8459,500
8460,1000
8461,1000
8462,1000
8463,1000
8464,1000
8465,1000
8465,0
8466,1000
8467,1000
8468,1000
8469,1000
8470,1000
8471,1000
8472,1000
8473,1000
8475,500
8476,1000
8477,1000
8478,1000
8479,1000
8480,1000
8481,1000
8482,1000
8483,1000
8484,1000
8484,0
8485,1000
8486,1000
8487,1000
8488,1000
8489,1000
8490,1000
8491,1000
8492,1000
8493,1000
8494,1000
8494,0
8495,1000
8496,1000
8497,1000
8498,1000
8499,1000
8500,1000
8501,1000
8502,1000
8503,1000
8504,1000
8505,1000
8505,0
8506,1000
8507,1000
8508,1000
8509,1000
8510,1000
8511,1000
8512,1000
8513,1000
8514,1000
8515,1000
8516,1000
8517,1000
8517,0
8518,1000
8519,1000
8520,1000
8521,1000
8522,1000
8523,1000
8523,0
8524,1000
8525,1000
8526,1000
8527,1000
8527,0
8528,1000
8529,1000
8530,1000
8531,1000
8532,1000
8533,1000
8534,1000
8534,0
8535,1000
8536,1000
8537,1000
8538,1000
8539,1000
8540,1000
8541,1000
8542,1000
8543,1000
8544,1000
8544,0
8545,1000
8546,1000
8547,1000
8548,1000
8549,1000
8550,1000
8551,1000
8552,1000
8553,1000
8554,1000
8555,1000
8556,1000
8557,1000
8558,1000
8559,1000
8560,1000
8561,1000
8562,1000
8563,1000
8564,1000
8565,1000
8566,1000
8567,1000
8568,1000
8568,0
8569,1000
8570,1000
8571,1000
8572,1000
8573,1000
8575,500
8576,1000
8577,1000
8578,1000
8579,1000
8580,1000
8581,1000
8582,1000
8583,1000
8584,1000
8585,1000
8586,1000
8587,1000
8587,0
8588,1000
8589,1000
8590,1000
8591,1000
8593,500
8594,1000
8595,1000
8596,1000
8597,1000
8598,1000
8599,1000
8600,1000
8601,1000
8602,1000
8603,1000
8604,1000
8604,0
8605,1000
8606,1000
8607,1000
8609,500
8610,1000
8611,1000
8612,1000
8613,1000
8614,1000
8615,1000
8615,0
8617,500
8618,1000
8619,1000
8620,1000
8621,1000
8622,1000
8623,1000
8624,1000
8625,1000
8627,500
8627,0
8628,1000
8629,1000
8630,1000
8631,1000
8632,1000
8633,1000
8634,1000
8634,0
8635,1000
8636,1000
8637,1000
8638,1000
8639,1000
8640,1000
8640,0
8641,1000
8642,1000
8643,1000
8644,1000
8645,1000
8646,1000
8647,1000
8648,1000
8648,0
8649,1000
8650,1000
8651,1000
8652,1000
8652,0
8653,1000
8654,1000
8655,1000
8655,0
8656,1000
8657,1000
8658,1000
8659,1000
8660,1000
8661,1000
8661,0
8662,1000
8663,1000
8664,1000
8665,1000
8666,1000
8667,1000
8668,1000
8668,0
8669,1000
8670,1000
8671,1000
8672,1000
8673,1000
8674,1000
8676,500
8677,1000
8677,0
8678,1000
8679,1000
8680,1000
8681,1000
8682,1000
8683,1000
8684,1000
8685,1000
8686,1000
8687,1000
8688,1000
8689,1000
8690,1000
8691,1000
8693,500
8694,1000
8695,1000
8696,1000
8697,1000
8698,1000
8699,1000
8700,1000
8701,1000
8701,0
8702,1000
8703,1000
8704,1000
8705,1000
8706,1000
8707,1000
8708,1000
8709,1000
8710,1000
8711,1000
8712,1000
8713,1000
8714,1000
8714,0
8715,1000
8716,1000
8717,1000
8719,500
8720,1000
8721,1000
8722,1000
8723,1000
8724,1000
8725,1000
8725,0
8726,1000
8727,1000
8728,1000
8729,1000
8730,1000
8731,1000
8731,0
8733,500
8733,0
8734,1000
8735,1000
8736,1000
8737,1000
8738,1000
8739,1000
8740,1000
8741,1000
8742,1000
8743,1000
8744,1000
8745,1000
8746,1000
8747,1000
8748,1000
8749,1000
8750,1000
8751,1000
8751,0
8752,1000
8753,1000
8754,1000
8755,1000
8756,1000
8757,1000
8758,1000
8760,500
8761,1000
8761,0
8762,1000
8763,1000
8764,1000
8765,1000
8766,1000
8767,1000
8768,1000
8769,1000
8770,1000
8771,0
8771,1000
8773,500
8773,0
8774,1000
8776,500
8777,1000
8777,0
8778,1000
8779,1000
8780,1000
8781,1000
8782,1000
8783,1000
8784,1000
8785,1000
8786,1000
8787,1000
8788,1000
8788,0
8789,1000
8790,1000
8792,500
8793,1000
8794,1000
8794,0
8795,1000
8796,1000
8797,1000
8798,1000
8799,1000
8800,1000
8801,1000
8802,1000
8803,1000
8804,1000
8805,1000
8806,1000
8807,1000
8808,1000
8809,1000
8810,1000
8811,1000
8812,1000
8813,1000
8814,1000
8814,0
8815,1000
8816,1000
8817,1000
8818,1000
8819,1000
8820,1000
8821,1000
8822,1000
8823,1000
8824,1000
8825,1000
8826,1000
8827,1000
8828,1000
8829,1000
8830,1000
8831,1000
8832,1000
8833,1000
8834,1000
8835,1000
8836,1000
8837,1000
8838,1000
8839,1000
8840,1000
8840,0
8841,1000
8842,1000
8843,1000
8844,1000
8845,1000
8846,1000
8847,1000
8848,1000
8849,1000
8849,0
8850,1000
8851,1000
8852,1000
8853,1000
8854,1000
8855,1000
8856,1000
8857,1000
8858,1000
8860,500
8861,1000
8862,1000
8864,500
8865,1000
8866,1000
8867,1000
8868,1000
8869,1000
8870,1000
8872,500
8873,1000
8874,1000
8876,500
8877,1000
8878,1000
8879,1000
8880,1000
8881,1000
8882,1000
8883,1000
8884,1000
8885,1000
8886,1000
8887,1000
8888,1000
8889,1000
8890,1000
8891,1000
8892,1000
8893,1000
8894,1000
8895,1000
8896,1000
8897,1000
8898,1000
8899,1000
8900,1000
8901,1000
8902,1000
8903,1000
8904,1000
8904,0
8905,1000
8907,500
8908,1000
8910,500
8911,1000
8912,1000
8913,1000
8914,1000
8915,1000
8916,1000
8916,0
8917,1000
8918,1000
8919,1000
8920,1000
8920,0
8921,1000
8922,1000
8923,1000
8924,1000
8925,1000
8926,1000
8927,1000
8928,1000
8930,500
8930,0
8932,500
8933,1000
8933,0
8934,1000
8935,1000
8936,1000
8937,1000
8939,500
